index,brand,Model,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,Price_MYR
624,asus,Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),75,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,4628.0
625,lenovo,Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,True,14.0,1920,1200,windows,1,3379.48
626,hp,HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),57,intel,core i3,6,8,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2256.7999999999997
627,lenovo,Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),57,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2110.68
628,asus,Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),70,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3640.0
629,asus,Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),82,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,7383.428
630,lg,LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),67,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1200,1920,windows,1,5147.947999999999
631,dell,Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),89,amd,ryzen 9,12,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,15599.48
632,acer,Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),80,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,6759.48
633,lenovo,Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,14.0,1920,1200,windows,1,3431.48
634,acer,Acer Aspire 5 2023 A515-58M Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),59,intel,core i7,10,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3925.948
635,hp,HP Chromebook x360 14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS),44,intel,celeron,4,4,4,HDD,64,No secondary storage,0,intel,integrated,True,14.0,1366,768,chrome,1,1351.48
636,asus,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3983.2
637,hp,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),69,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,6593.599999999999
638,fujitsu,Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),73,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,2,5199.48
639,hp,HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),69,intel,core i7,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,6929.987999999999
640,acer,Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2183.48
641,hp,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),46,intel,pentium,4,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,1715.48
642,hp,HP ZBook Firefly 16 G9 2023 Workstation Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),67,intel,core i5,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,6263.348
643,asus,Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),71,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,2560,1600,windows,1,6759.48
644,lg,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),72,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,16.0,1920,1200,windows,1,4071.548
645,hp,HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),80,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,11963.119999999999
646,lenovo,Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),38,intel,celeron,2,2,4,SSD,256,No secondary storage,0,intel,integrated,False,11.6,1366,768,windows,1,1257.8799999999999
647,lg,LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),78,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,True,16.0,1600,2560,windows,1,7929.947999999999
648,hp,HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),38,intel,core i3,8,8,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1366,768,chrome,1,2651.48
649,lg,LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),69,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1200,1920,windows,1,6130.748
650,acer,Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3743.48
651,asus,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),65,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3327.48
652,walker,Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),37,intel,celeron,2,2,4,SSD,128,No secondary storage,0,intel,integrated,False,14.1,1920,1080,windows,1,831.48
653,hp,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),52,amd,ryzen 3,2,4,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1366,768,dos,1,1247.9479999999999
654,dell,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),60,intel,core i5,10,12,8,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,3406.0
655,dell,Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),63,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,3847.48
656,hp,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),73,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.1,2560,1440,windows,1,5095.947999999999
657,lenovo,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,2,2755.48
658,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3275.48
659,msi,MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,3847.48
660,lenovo,Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),59,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,dos,1,1710.7479999999998
661,lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),50,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,14.0,1366,768,windows,1,1299.48
662,msi,MSI Thin GF63 11SC-1477IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),67,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,2495.48
663,asus,Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),60,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3847.48
664,asus,Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),75,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,5199.48
665,lenovo,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,2755.48
666,asus,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3223.48
667,lenovo,Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1200,windows,1,3605.94
668,lenovo,Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),58,intel,core i3,5,6,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2339.48
669,hp,HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),66,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,5022.679999999999
670,hp,HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),66,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,4575.48
671,hp,HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),66,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,15.6,1920,1080,windows,1,4507.88
672,hp,HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),70,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,True,15.6,1920,1080,windows,1,4559.88
673,hp,HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),66,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,15.6,1920,1080,windows,1,4102.28
674,hp,HP Envy x360 15-ew0041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),72,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,4367.48
675,hp,HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home),57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2027.48
676,hp,HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),60,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2651.48
677,asus,Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),60,intel,core i5,12,16,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2911.48
678,dell,Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),60,intel,core i3,2,4,8,HDD,1024,SSD,256,intel,integrated,False,15.6,1920,1080,windows,No information,2043.08
679,hp,HP Pavilion Plus 14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11),71,intel,core i7,14,20,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2880,1800,windows,1,5603.6759999999995
680,dell,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),56,intel,core i3,6,8,8,SSD,1024,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,3119.48
681,lenovo,Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3795.48
682,lenovo,Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),64,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2948.4
683,lenovo,Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),67,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3431.48
684,lenovo,Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),66,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2807.48
685,hp,HP Pavilion Plus 14-eh1022TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),69,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2240,1400,windows,1,4056.988
686,acer,Acer Aspire Lite AL15-51 UN.431SI.252 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),59,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,1601.08
687,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,2984.2799999999997
688,hp,HP Zbook Power G4-A 2023 ZHAN 99 Laptop (AMD Ryzen 5 6600H/ 16GB/ 1TB 512GB SSD/ Win11/ 4GB Graph),71,amd,ryzen 5,6,12,16,HDD,1024,SSD,512,nvidia,dedicated,False,15.6,1920,1080,windows,No information,6016.7119999999995
689,dell,Dell Inspiron 3535 Laptop (AMD Ryzen R5-7520U/ 8GB/ 512GB SSD/ Win11),53,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2174.016
690,hp,HP Envy 15-fe0030TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),69,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,5719.48
691,hp,HP 14-hr0001AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),58,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2339.48
692,hp,HP 14-gr0000TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),53,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2495.48
693,hp,HP 14-hr0000AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),60,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2755.48
694,hp,HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),70,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,6031.48
695,asus,Asus Vivobook 16X 2023 K3605ZF-MBN544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),72,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,4347.148
696,asus,Asus ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),83,amd,ryzen 9,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,14.0,2560,1600,windows,1,7279.48
697,dell,Dell Inspiron 5430 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),56,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,4575.48
698,asus,Asus TUF Gaming F15 FX506HF-HN026W Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11/ 4GB Graph),71,intel,core i5,6,12,8,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3067.48
699,lenovo,Lenovo ThinkBook 15 G5 21JFA00QIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS),64,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,dos,1,2599.48
700,lenovo,Lenovo IdeaPad Gaming 3 82K2022VIN Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3145.48
701,lenovo,Lenovo IdeaPad 3 15ITL05 81X800N2IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),59,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,1845.48
702,lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3743.48
703,dell,Dell Inspiron 7420 2in1 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),67,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,4705.48
704,hp,HP 14-em0026AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),58,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2339.48
705,msi,MSI Cyborg 15 A12VF-049IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),78,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,5823.48
706,lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06Q00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),57,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1,2366.0
707,dell,Dell Vostro 5620 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),58,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,16.0,1920,1080,windows,1,2131.48
708,dell,Dell Vostro 3525 D560926WIN9B Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),52,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2271.88
709,lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06D00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),62,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2599.948
710,lenovo,Lenovo Thinkpad E14 21E3S06300 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1,3442.348
711,acer,Acer Aspire 3 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home),50,intel,core i3,8,8,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,1558.96
712,dell,Dell Inspiron 16 5635 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),60,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,16.0,1920,1200,windows,1,2911.48
713,acer,Acer Aspire 3 NX.KDESI.008 Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,1533.48
714,lenovo,Lenovo IdeaPad Slim 3 82XQ008EIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,1741.48
715,hp,HP Pavilion 14-dv1043TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),62,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2792.348
716,acer,Acer Aspire 5 A515-58M 2023 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),50,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2235.48
717,msi,MSI Bravo 15 C7UCXK-094IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,3015.48
718,msi,MSI Bravo 15 C7UCXK-095IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),65,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,2859.48
719,dell,Dell Latitude 3420 GD723YX17 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),60,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1366,768,ubuntu,1,2495.48
720,msi,MSI Bravo 15 C7VFK-087IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),78,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,5459.48
721,msi,MSI Bravo 15 C7UDXK-093IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6 GB Graphics),69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,3899.48
722,msi,MSI Bravo 15 C7VEK-088IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,4939.48
723,acer,Acer One 14 Z8-415 2023 Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),60,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2131.48
724,msi,MSI Thin GF63 11UCX-1471IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),66,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,2651.48
725,asus,Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2494.96
726,msi,MSI Bravo 17 C7VEK-035IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,17.3,1920,1080,windows,1,4939.48
727,msi,MSI Bravo 15 C7VEK-089IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),75,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,4419.48
728,hp,HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),63,intel,core i3,6,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1366,768,windows,1,2027.48
729,dell,Dell Inspiron 5620 ICC-C783531WIN8 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1080,windows,1,4143.88
